filename,exercise_name,ip,frame_number,person_id,box_width,box_height,box_area,confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
squats_3.mp4,squats_3,unknown,0,0,47.1694,157.231,7416.51,0.85166,17.1788,60.5392,0.762992,73.8528,60.5392,0.792156,17.1788,60.5392,0.318075,187.201,60.5392,0.794096,130.527,60.5392,0.10653,300.55,111.546,0.770147,187.201,111.546,0.693751,470.573,213.56,0.819683,243.876,196.557,0.172316,527.247,315.573,0.625722,187.201,230.562,0.116777,357.224,298.571,0.62942,300.55,298.571,0.583885,413.899,434.589,0.715639,413.899,434.589,0.410781,527.247,570.608,0.726977,470.573,570.608,0.329777
squats_3.mp4,squats_3,unknown,1,0,44.5489,154.611,6887.74,0.847871,0.076176,65.0429,0.75123,60.0839,47.7524,0.786154,0.076176,65.0429,0.297824,180.1,65.0429,0.796158,120.092,65.0429,0.108774,300.116,116.914,0.770147,240.108,116.914,0.714972,480.141,220.657,0.831688,300.116,203.367,0.179774,540.149,341.69,0.636635,240.108,255.238,0.111927,360.124,307.109,0.61693,300.116,307.109,0.584431,420.132,445.433,0.705634,360.124,445.433,0.405385,480.141,583.757,0.716488,480.141,566.466,0.348512
squats_3.mp4,squats_3,unknown,2,0,44.5489,151.99,6771,0.839391,63.1614,60.5083,0.777968,123.169,60.5083,0.809194,63.1614,60.5083,0.376464,243.186,60.5083,0.786881,123.169,60.5083,0.111927,363.201,130.863,0.759779,243.186,113.274,0.66301,483.218,236.394,0.776453,243.186,183.628,0.165161,543.226,341.925,0.683504,183.177,218.805,0.1055,363.201,306.748,0.650823,303.194,306.748,0.624751,423.21,447.457,0.722733,363.201,447.457,0.451041,543.226,570.577,0.732858,483.218,570.577,0.319409
squats_3.mp4,squats_3,unknown,3,0,47.1694,151.99,7169.29,0.841136,113.76,78.7907,0.737648,113.76,61.2021,0.751108,113.76,61.2021,0.424605,227.109,61.2021,0.759415,170.434,61.2021,0.129207,340.457,131.556,0.818834,227.109,131.556,0.733161,510.48,219.499,0.747834,283.783,201.911,0.183412,510.48,325.03,0.58237,227.109,272.265,0.11132,397.131,307.442,0.68605,340.457,307.442,0.55933,453.806,448.15,0.711091,397.131,448.15,0.487602,510.48,588.859,0.75129,453.806,571.27,0.458256
squats_3.mp4,squats_3,unknown,4,0,52.4104,144.129,7553.85,0.874273,51.2842,72.0724,0.58813,51.2842,72.0724,0.595224,51.2842,72.0724,0.202268,153.297,53.5245,0.751412,102.291,72.0724,0.204693,255.312,109.168,0.834053,204.305,127.716,0.58146,408.332,220.456,0.799735,255.312,239.004,0.202389,306.318,331.743,0.650702,204.305,313.196,0.34154,408.332,313.196,0.575033,357.325,313.196,0.53344,357.325,443.031,0.716427,306.318,443.031,0.592071,510.346,591.415,0.64761,459.339,572.867,0.531196
squats_3.mp4,squats_3,unknown,5,0,60.272,136.267,8213.09,0.886662,40.7554,91.0461,0.359669,85.1093,71.4281,0.377313,40.7554,71.4281,0.131753,173.816,51.8101,0.749532,129.463,71.4281,0.204451,306.878,130.282,0.792156,262.524,130.282,0.536168,351.232,267.608,0.823382,218.17,267.608,0.436914,173.816,306.844,0.686657,173.816,287.226,0.428971,439.94,326.462,0.651793,395.586,326.462,0.602681,262.524,444.17,0.747713,262.524,444.17,0.577155,484.293,581.496,0.683322,439.94,561.878,0.493544
squats_3.mp4,squats_3,unknown,6,0,68.1336,123.165,8391.64,0.914207,72.0474,92.761,0.32717,72.0474,92.761,0.340327,72.0474,92.761,0.136907,150.52,71.056,0.772815,189.755,71.056,0.269933,268.228,136.171,0.792459,268.228,114.466,0.626813,268.228,266.401,0.614808,228.992,222.991,0.322077,150.52,266.401,0.715214,111.284,244.696,0.422301,464.408,309.811,0.634513,464.408,288.106,0.497909,268.228,440.042,0.853334,268.228,418.336,0.467351,464.408,570.272,0.740377,425.172,548.567,0.516766
squats_3.mp4,squats_3,unknown,7,0,70.7541,107.441,7601.92,0.894541,78.3988,88.7064,0.382163,78.3988,88.7064,0.396472,78.3988,88.7064,0.168557,153.964,63.8249,0.698783,153.964,63.8249,0.156309,267.313,138.469,0.693872,267.313,88.7064,0.645609,191.747,262.876,0.743954,229.53,188.232,0.219427,116.182,262.876,0.875525,116.182,237.994,0.322926,494.01,287.757,0.720429,494.01,262.876,0.486147,267.313,412.164,0.801979,267.313,387.283,0.435155,456.227,561.453,0.730554,418.444,511.69,0.561634
squats_3.mp4,squats_3,unknown,8,0,70.7541,99.5798,7045.68,0.887324,75.2689,122.549,0.471535,113.052,95.7034,0.497182,75.2689,95.7034,0.239557,150.835,95.7034,0.757293,150.835,95.7034,0.161887,264.183,149.395,0.724673,264.183,122.549,0.475112,188.617,256.778,0.633664,188.617,229.932,0.199782,113.052,229.932,0.840298,37.4859,229.932,0.308617,490.88,283.623,0.657371,490.88,283.623,0.457407,264.183,391.006,0.649065,264.183,391.006,0.455406,453.098,552.08,0.635847,415.315,525.235,0.597831
squats_3.mp4,squats_3,unknown,9,0,68.1336,94.3388,6427.64,0.876679,62.6059,103.196,0.502881,101.842,74.8591,0.493665,62.6059,74.8591,0.235009,180.314,74.8591,0.743833,101.842,74.8591,0.111805,258.786,131.533,0.719337,219.55,131.533,0.488208,180.314,273.219,0.509611,141.078,216.545,0.245135,101.842,244.882,0.722126,62.6059,216.545,0.296854,494.202,301.556,0.635362,415.73,273.219,0.454376,298.022,414.905,0.569455,258.786,386.568,0.383679,454.966,556.59,0.634877,415.73,556.59,0.619234
squats_3.mp4,squats_3,unknown,10,0,68.1336,99.5798,6784.73,0.883415,61.5223,92.9502,0.50664,100.759,92.9502,0.515796,100.759,92.9502,0.231371,179.23,92.9502,0.807739,139.994,92.9502,0.113382,257.703,146.642,0.737163,257.703,119.796,0.452254,179.23,254.024,0.675137,139.994,227.179,0.178015,100.759,227.179,0.786275,22.2861,227.179,0.289275,493.118,307.716,0.655007,493.118,280.87,0.455588,257.703,388.253,0.632088,257.703,388.253,0.366944,453.883,549.327,0.662161,414.647,549.327,0.549628
squats_3.mp4,squats_3,unknown,11,0,68.1336,107.441,7320.37,0.895984,63.6895,113.784,0.360578,102.926,88.9027,0.403809,102.926,88.9027,0.17268,181.397,88.9027,0.783061,181.397,88.9027,0.182199,259.87,163.547,0.703209,299.106,113.784,0.709333,181.397,287.954,0.724612,220.634,213.309,0.231735,142.162,238.191,0.790398,63.6895,213.309,0.474263,495.286,312.835,0.660949,495.286,287.954,0.497,220.634,412.361,0.84909,259.87,387.479,0.26193,416.814,561.649,0.748986,416.814,511.886,0.490997
squats_3.mp4,squats_3,unknown,12,0,65.5131,117.924,7725.53,0.917996,58.9096,103.9,0.377009,99.7153,81.2306,0.377434,99.7153,81.2306,0.150731,140.521,81.2306,0.869219,181.326,58.5609,0.176924,262.937,149.24,0.825807,303.743,103.9,0.667012,262.937,285.258,0.46826,222.132,239.918,0.288062,140.521,285.258,0.667921,99.7153,239.918,0.407992,426.159,307.928,0.626207,507.77,307.928,0.534228,262.937,443.946,0.863399,303.743,421.276,0.44613,466.965,557.294,0.697207,426.159,534.625,0.54405
squats_3.mp4,squats_3,unknown,13,0,65.5131,133.647,8755.6,0.888286,99.3937,94.684,0.363246,99.3937,74.6813,0.471838,99.3937,74.6813,0.120536,181.004,74.6813,0.766509,181.004,74.6813,0.169345,262.616,134.689,0.782455,262.616,134.689,0.59868,303.421,254.705,0.66683,221.81,234.703,0.430244,181.004,294.711,0.712061,99.3937,254.705,0.408114,466.643,294.711,0.642941,425.837,294.711,0.596254,303.421,434.73,0.648095,303.421,414.727,0.686111,466.643,554.746,0.618385,425.837,534.743,0.563756
squats_3.mp4,squats_3,unknown,14,0,52.4104,144.129,7553.85,0.882934,34.7852,85.2792,0.739831,85.7918,66.7313,0.717579,34.7852,66.7313,0.250834,187.805,66.7313,0.813923,136.798,66.7313,0.0988907,289.819,140.923,0.75511,238.813,140.923,0.567515,340.826,252.211,0.803373,238.813,252.211,0.338993,187.805,344.95,0.663556,136.798,326.402,0.277634,442.84,307.855,0.540231,391.833,307.855,0.533137,340.826,456.238,0.784395,340.826,456.238,0.557147,442.84,567.526,0.64379,493.847,567.526,0.550356
squats_3.mp4,squats_3,unknown,15,0,44.5489,151.99,6771,0.871868,-3.71125,78.2357,0.66204,56.2965,60.6471,0.599225,-3.71125,60.6471,0.21494,176.313,60.6471,0.730857,116.304,60.6471,0.101013,296.329,131.001,0.763962,236.321,131.001,0.635119,356.336,236.533,0.751472,236.321,236.533,0.186686,356.336,342.064,0.536047,116.304,324.475,0.226885,416.345,306.887,0.604985,356.336,306.887,0.452799,416.345,447.596,0.782758,356.336,447.596,0.53829,536.361,588.304,0.671499,476.353,588.304,0.511794
squats_3.mp4,squats_3,unknown,16,0,41.9284,157.231,6592.45,0.876559,27.994,54.8386,0.63803,91.7523,54.8386,0.737648,27.994,54.8386,0.231614,219.27,54.8386,0.678229,91.7523,54.8386,0.0893108,283.028,122.848,0.774452,155.511,122.848,0.671559,410.546,224.861,0.826413,219.27,190.857,0.111866,474.304,343.877,0.698904,155.511,224.861,0.167405,346.786,309.873,0.585401,283.028,309.873,0.465714,410.546,445.891,0.68702,410.546,445.891,0.379798,538.063,581.909,0.698662,474.304,581.909,0.341964
squats_3.mp4,squats_3,unknown,17,0,44.5489,159.852,7121.22,0.877942,4.57357,58.6577,0.6601,64.5813,58.6577,0.744014,4.57357,58.6577,0.244589,184.597,58.6577,0.631057,64.5813,58.6577,0.0890077,244.606,125.552,0.758445,184.597,125.552,0.687142,424.63,242.617,0.858427,244.606,192.446,0.159159,544.646,342.958,0.703391,184.597,242.617,0.225551,304.614,326.234,0.606016,244.606,309.511,0.56036,364.622,443.299,0.754868,364.622,443.299,0.448191,424.63,577.088,0.681018,364.622,560.364,0.339357
squats_3.mp4,squats_3,unknown,18,0,41.9284,159.852,6702.33,0.892857,27.994,60.0429,0.630208,91.7523,60.0429,0.709333,27.994,60.0429,0.230098,219.27,60.0429,0.617233,91.7523,60.0429,0.0988301,283.028,126.937,0.752321,219.27,126.937,0.650338,474.304,227.279,0.848423,283.028,193.831,0.177652,601.821,327.62,0.683261,219.27,227.279,0.147821,346.786,310.896,0.592738,283.028,310.896,0.563392,474.304,461.408,0.720065,410.546,461.408,0.393077,538.063,578.473,0.685868,474.304,578.473,0.318136
squats_3.mp4,squats_3,unknown,19,0,41.9284,157.231,6592.45,0.887745,32.27,56.7164,0.646458,96.0282,56.7164,0.745591,32.27,56.7164,0.24756,223.546,56.7164,0.632027,96.0282,56.7164,0.103559,287.304,124.725,0.835993,223.546,124.725,0.724734,414.822,226.739,0.707999,223.546,209.737,0.235434,414.822,328.753,0.568485,96.0282,260.744,0.160553,351.062,311.751,0.627419,287.304,311.751,0.506155,351.062,447.769,0.737769,351.062,447.769,0.490391,478.58,566.785,0.673863,478.58,566.785,0.422726
squats_3.mp4,squats_3,unknown,20,0,47.1694,149.37,7045.68,0.86862,70.2761,76.0414,0.571759,70.2761,58.1443,0.536714,70.2761,58.1443,0.206937,240.299,58.1443,0.744257,126.95,58.1443,0.105439,353.647,129.733,0.794278,240.299,129.733,0.718064,410.322,237.116,0.832961,240.299,237.116,0.211727,240.299,308.704,0.602924,126.95,308.704,0.329413,410.322,308.704,0.651308,353.647,308.704,0.530408,353.647,451.881,0.7445,353.647,451.881,0.640698,523.67,595.058,0.669498,466.996,577.161,0.558541
squats_3.mp4,squats_3,unknown,21,0,62.8925,138.888,8735,0.895624,130.527,75.8144,0.482327,173.033,56.5665,0.566181,130.527,56.5665,0.143819,258.045,56.5665,0.762022,258.045,56.5665,0.154126,343.056,133.558,0.824109,343.056,133.558,0.609169,343.056,268.293,0.738497,258.045,249.045,0.41351,173.033,287.541,0.536956,130.527,249.045,0.472747,470.573,326.037,0.679441,470.573,326.037,0.627359,343.056,460.772,0.756868,343.056,441.524,0.609957,470.573,595.507,0.707029,513.079,576.259,0.501365
squats_3.mp4,squats_3,unknown,22,0,65.5131,123.165,8068.88,0.888888,134.404,88.9939,0.42982,175.21,67.2888,0.436247,175.21,67.2888,0.142061,216.015,67.2888,0.767297,297.626,67.2888,0.17074,297.626,132.404,0.778453,379.237,110.699,0.723824,256.821,262.634,0.704786,297.626,219.224,0.26575,134.404,240.929,0.812832,175.21,240.929,0.245923,460.848,327.749,0.694599,542.459,306.044,0.543929,256.821,457.979,0.889713,338.432,436.274,0.442492,460.848,588.21,0.688658,501.654,544.8,0.541383
squats_3.mp4,squats_3,unknown,23,0,70.7541,110.062,7787.33,0.895744,120.802,86.7403,0.361184,158.585,86.7403,0.472201,158.585,86.7403,0.186019,196.367,86.7403,0.808769,234.15,62.4512,0.146729,271.933,159.607,0.833447,309.716,111.029,0.607774,196.367,256.763,0.620628,196.367,183.896,0.371674,120.802,232.474,0.739043,83.019,208.185,0.45383,460.848,305.341,0.694842,460.848,281.052,0.496879,234.15,426.786,0.856487,271.933,402.497,0.324138,423.065,572.52,0.718549,423.065,523.942,0.534107
squats_3.mp4,squats_3,unknown,24,0,70.7541,102.2,7231.1,0.880468,113.499,78.7026,0.604379,113.499,78.7026,0.633907,113.499,78.7026,0.277391,189.064,78.7026,0.772148,189.064,78.7026,0.0898565,264.63,157.175,0.804343,302.413,131.017,0.494938,151.282,261.804,0.738133,189.064,209.489,0.198327,75.7161,209.489,0.859276,75.7161,209.489,0.360214,491.327,314.119,0.635968,491.327,314.119,0.485359,264.63,418.748,0.755353,264.63,392.591,0.365126,453.545,549.535,0.699632,415.762,523.377,0.588615
squats_3.mp4,squats_3,unknown,25,0,70.7541,99.5798,7045.68,0.898931,112.605,94.5386,0.629845,112.605,67.693,0.71958,112.605,67.693,0.26478,188.17,94.5386,0.777423,188.17,67.693,0.09307,263.736,148.23,0.72055,263.736,121.384,0.542353,188.17,282.459,0.736193,188.17,228.767,0.18808,74.8217,228.767,0.797371,74.8217,228.767,0.375675,490.433,336.15,0.623781,452.65,309.304,0.469655,263.736,416.687,0.62178,263.736,389.842,0.459833,414.867,577.761,0.629845,414.867,550.915,0.618991
squats_3.mp4,squats_3,unknown,26,0,68.1336,102.2,6963.28,0.905306,105.402,93.9226,0.451708,144.638,67.7654,0.526346,105.402,67.7654,0.218396,183.874,67.7654,0.786639,223.11,67.7654,0.127448,262.346,146.237,0.793975,301.582,120.08,0.519009,144.638,277.024,0.678411,183.874,224.709,0.185716,105.402,224.709,0.777726,66.1657,224.709,0.402354,497.762,303.181,0.70715,497.762,303.181,0.488269,262.346,407.811,0.750866,301.582,381.654,0.455831,419.29,538.597,0.63706,419.29,538.597,0.634998
squats_3.mp4,squats_3,unknown,27,0,70.7541,112.682,7972.75,0.916011,114.691,72.4647,0.541564,152.474,72.4647,0.589464,114.691,72.4647,0.234524,190.257,72.4647,0.805435,190.257,72.4647,0.104651,265.823,143.637,0.829991,265.823,119.913,0.547567,228.04,262.258,0.52198,190.257,214.809,0.288851,114.691,238.533,0.716063,114.691,238.533,0.44516,492.519,309.706,0.665678,454.737,285.982,0.507792,265.823,428.326,0.746015,265.823,404.602,0.50658,416.954,570.671,0.640455,416.954,523.223,0.654097
squats_3.mp4,squats_3,unknown,28,0,70.7541,123.165,8714.4,0.887625,118.566,68.3162,0.45765,118.566,68.3162,0.583825,118.566,68.3162,0.129692,194.132,68.3162,0.880315,231.915,68.3162,0.165586,269.698,155.136,0.802282,307.481,133.431,0.677804,269.698,285.367,0.679684,231.915,241.956,0.328686,156.349,263.662,0.716791,118.566,241.956,0.36458,458.612,328.777,0.739406,458.612,307.072,0.583582,269.698,459.007,0.761295,307.481,415.597,0.579823,458.612,567.532,0.659979,420.829,545.827,0.607289
squats_3.mp4,squats_3,unknown,29,0,60.272,138.888,8371.04,0.905667,76.1862,61.5018,0.521677,120.54,61.5018,0.547688,76.1862,61.5018,0.159826,209.247,61.5018,0.842663,164.893,61.5018,0.119263,297.955,138.493,0.784941,253.601,138.493,0.577277,342.308,253.98,0.767661,253.601,253.98,0.40296,120.54,292.476,0.662707,120.54,273.228,0.329838,431.016,311.724,0.669801,386.663,311.724,0.621114,297.955,446.459,0.761658,342.308,446.459,0.68029,431.016,581.194,0.717276,431.016,561.946,0.524951
squats_3.mp4,squats_3,unknown,30,0,47.1694,149.37,7045.68,0.856652,22.5441,80.8422,0.623781,79.2181,62.9451,0.643184,22.5441,62.9451,0.137695,192.567,62.9451,0.771056,79.2181,62.9451,0.111199,305.915,134.534,0.746379,249.241,134.534,0.593829,362.589,241.916,0.847756,249.241,224.019,0.297824,192.567,331.402,0.632391,135.892,295.608,0.32717,419.264,295.608,0.610624,362.589,295.608,0.505852,362.589,456.682,0.80501,305.915,438.785,0.615172,475.938,581.962,0.704725,419.264,564.065,0.513795
squats_3.mp4,squats_3,unknown,31,0,41.9284,157.231,6592.45,0.87698,25.4791,54.1007,0.64185,89.2374,54.1007,0.646761,25.4791,54.1007,0.208938,216.755,54.1007,0.718852,89.2374,54.1007,0.104833,344.272,122.11,0.826231,216.755,122.11,0.640637,408.031,241.126,0.751957,216.755,224.124,0.176075,408.031,326.137,0.708787,152.996,275.13,0.177288,408.031,309.135,0.574912,344.272,292.133,0.457529,408.031,445.153,0.757778,344.272,445.153,0.472687,471.789,598.174,0.747107,408.031,581.171,0.443947
squats_3.mp4,squats_3,unknown,32,0,39.3078,157.231,6180.42,0.875356,29.9895,56.1798,0.781061,97.9986,39.1775,0.710667,29.9895,56.1798,0.269024,166.008,56.1798,0.715032,97.9986,56.1798,0.0874919,302.026,124.189,0.772148,166.008,124.189,0.694842,438.044,226.203,0.801251,234.017,192.198,0.151883,574.062,328.216,0.607047,166.008,243.205,0.158613,302.026,311.214,0.611594,234.017,311.214,0.502639,370.035,447.232,0.665435,370.035,447.232,0.435155,506.054,583.25,0.718428,438.044,583.25,0.347178
squats_3.mp4,squats_3,unknown,33,0,39.3078,157.231,6180.42,0.886963,27.3063,56.1127,0.776938,95.3154,56.1127,0.716063,27.3063,56.1127,0.233009,163.325,56.1127,0.705331,95.3154,56.1127,0.0900991,299.343,124.122,0.774452,163.325,124.122,0.697934,435.361,226.136,0.788943,299.343,209.133,0.183593,503.371,328.149,0.724794,231.334,260.14,0.194568,299.343,311.147,0.640516,231.334,311.147,0.535622,367.352,447.165,0.701511,367.352,447.165,0.397018,503.371,566.181,0.725219,435.361,566.181,0.353969
squats_3.mp4,squats_3,unknown,34,0,39.3078,157.231,6180.42,0.857193,1.82044,57.1859,0.811195,69.8292,57.1859,0.767115,1.82044,57.1859,0.306191,205.848,57.1859,0.721884,69.8292,57.1859,0.0911298,341.866,125.195,0.781303,205.848,125.195,0.70133,477.885,227.209,0.816227,205.848,210.206,0.161402,477.885,329.222,0.640819,137.839,261.213,0.111623,341.866,312.22,0.582127,273.857,312.22,0.552721,409.875,448.238,0.690234,341.866,448.238,0.459954,477.885,584.257,0.705877,477.885,584.257,0.398776
squats_3.mp4,squats_3,unknown,35,0,41.9284,154.611,6482.58,0.867959,23.7189,71.727,0.611958,87.4771,54.4366,0.647125,23.7189,54.4366,0.16795,214.995,71.727,0.761295,151.236,54.4366,0.109986,342.511,140.889,0.795188,214.995,123.598,0.628329,406.27,244.632,0.736011,214.995,227.341,0.24756,342.511,331.084,0.648459,87.4771,313.793,0.285152,406.27,313.793,0.634998,342.511,313.793,0.544778,342.511,452.117,0.750381,342.511,452.117,0.52198,470.029,590.441,0.67641,470.029,573.15,0.455588
squats_3.mp4,squats_3,unknown,36,0,52.4104,144.129,7553.85,0.887504,47.6624,72.2918,0.611291,98.6691,53.7439,0.614808,47.6624,53.7439,0.18135,200.683,53.7439,0.761355,149.676,53.7439,0.189293,302.697,127.936,0.763417,302.697,127.936,0.560967,353.703,257.771,0.797431,251.69,239.223,0.328261,149.676,313.415,0.694599,149.676,276.319,0.22264,404.71,313.415,0.685505,404.71,313.415,0.5891,302.697,461.799,0.721641,353.703,461.799,0.577944,506.724,591.634,0.649307,506.724,573.086,0.514219
squats_3.mp4,squats_3,unknown,37,0,65.5131,133.647,8755.6,0.91529,97.7838,69.1579,0.267993,138.589,69.1579,0.367915,138.589,69.1579,0.118535,220.2,69.1579,0.692114,220.2,49.1552,0.200752,301.811,129.166,0.815318,342.616,129.166,0.676774,301.811,269.185,0.70139,261.006,229.179,0.384285,138.589,289.188,0.761355,179.394,249.182,0.348088,424.227,329.193,0.681564,465.033,309.19,0.593587,301.811,449.209,0.829445,342.616,429.206,0.600377,465.033,589.228,0.693144,465.033,569.225,0.55842
squats_3.mp4,squats_3,unknown,38,0,73.3746,120.544,8844.87,0.887565,117.856,92.7198,0.251865,154.29,70.5429,0.359608,154.29,70.5429,0.121628,190.723,70.5429,0.664162,227.156,70.5429,0.153399,300.023,137.074,0.828232,336.457,114.897,0.604561,263.59,247.958,0.620871,227.156,225.781,0.234827,117.856,247.958,0.788033,117.856,247.958,0.371552,482.191,314.489,0.668588,482.191,314.489,0.500941,263.59,425.373,0.87692,263.59,403.196,0.456013,482.191,558.434,0.722126,445.757,536.258,0.549507
squats_3.mp4,squats_3,unknown,39,0,70.7541,104.821,7416.51,0.88564,83.019,99.2726,0.361851,120.802,99.2726,0.403202,120.802,99.2726,0.229067,158.585,99.2726,0.797492,196.367,73.7693,0.21688,234.15,175.783,0.760446,271.933,124.776,0.541807,158.585,277.797,0.680957,196.367,201.286,0.244407,120.802,252.293,0.829324,45.236,201.286,0.365065,498.63,328.803,0.701087,536.413,303.3,0.506155,234.15,430.817,0.857214,271.933,379.81,0.263749,423.065,583.838,0.768692,423.065,532.831,0.5315
squats_3.mp4,squats_3,unknown,40,0,70.7541,96.9593,6860.27,0.888888,78.2497,108.621,0.578125,116.033,81.0495,0.613231,116.033,81.0495,0.288123,191.598,81.0495,0.812529,191.598,81.0495,0.115746,267.164,136.192,0.744803,267.164,136.192,0.514523,191.598,274.048,0.752079,191.598,218.906,0.247378,116.033,218.906,0.797856,78.2497,218.906,0.386892,493.861,301.62,0.66871,493.861,301.62,0.453588,267.164,411.905,0.638939,267.164,384.334,0.359002,418.295,549.761,0.645002,418.295,549.761,0.572851
squats_3.mp4,squats_3,unknown,41,0,68.1336,96.9593,6606.19,0.888286,67.2493,83.4422,0.524891,106.485,83.4422,0.486693,106.485,83.4422,0.24562,184.957,83.4422,0.785547,184.957,83.4422,0.118717,263.43,138.585,0.724006,263.43,111.013,0.502881,184.957,276.441,0.724248,184.957,221.299,0.245196,106.485,193.727,0.788943,67.2493,221.299,0.405749,498.845,304.012,0.601651,459.61,276.441,0.442067,263.43,414.297,0.625176,263.43,386.726,0.367005,420.374,552.154,0.668164,420.374,552.154,0.575579
squats_3.mp4,squats_3,unknown,42,0,70.7541,107.441,7601.92,0.899773,77.8027,108.386,0.313649,115.586,83.5046,0.330929,77.8027,83.5046,0.162797,191.151,83.5046,0.779484,191.151,83.5046,0.233554,266.717,158.149,0.743166,266.717,108.386,0.66495,191.151,282.556,0.756141,228.934,183.03,0.199782,115.586,257.674,0.841693,115.586,232.793,0.33578,493.414,307.437,0.652521,493.414,282.556,0.502154,266.717,406.963,0.849635,266.717,357.2,0.360881,455.631,531.369,0.754261,417.848,481.607,0.49409
squats_3.mp4,squats_3,unknown,43,0,68.1336,117.924,8034.55,0.890933,72.2022,87.5797,0.279998,111.438,64.91,0.327655,72.2022,64.91,0.109623,189.91,64.91,0.785062,189.91,64.91,0.239496,268.383,110.25,0.793126,268.383,110.25,0.688718,268.383,268.937,0.528892,229.146,200.928,0.302675,150.674,268.937,0.679987,111.438,246.268,0.434003,464.563,291.607,0.641183,464.563,268.937,0.486086,268.383,427.625,0.848968,268.383,404.956,0.48742,425.327,563.644,0.728917,425.327,518.304,0.553145
squats_3.mp4,squats_3,unknown,44,0,65.5131,131.026,8583.92,0.903502,62.2902,85.1073,0.333112,62.2902,85.1073,0.362882,62.2902,85.1073,0.11417,143.901,64.7046,0.769965,184.706,64.7046,0.258777,266.318,105.51,0.79925,266.318,105.51,0.650338,307.123,248.329,0.743469,266.318,227.926,0.34924,184.706,289.135,0.740983,143.901,248.329,0.269933,470.345,289.135,0.648822,470.345,289.135,0.585705,307.123,431.954,0.766266,307.123,431.954,0.60256,470.345,574.773,0.749108,429.54,533.968,0.510157
squats_3.mp4,squats_3,unknown,45,0,55.031,138.888,7643.12,0.880348,14.7354,81.2053,0.400656,63.3135,61.9575,0.423696,14.7354,61.9575,0.137089,160.469,61.9575,0.718307,111.891,61.9575,0.327291,257.625,119.701,0.738012,257.625,100.453,0.506155,354.781,235.188,0.8309,257.625,196.692,0.292367,257.625,331.428,0.659433,209.047,292.932,0.355546,451.937,273.684,0.603106,451.937,273.684,0.523375,354.781,427.667,0.85679,354.781,408.419,0.557389,500.515,581.65,0.760021,451.937,562.402,0.508338
squats_3.mp4,squats_3,unknown,46,0,57.6515,144.129,8309.24,0.890091,67.2987,87.6936,0.605956,113.668,69.1457,0.582248,67.2987,69.1457,0.254108,206.408,69.1457,0.791429,160.038,69.1457,0.213909,345.518,124.79,0.852788,206.408,106.242,0.671317,438.257,217.529,0.785547,252.778,198.981,0.197963,484.627,347.365,0.716124,252.778,273.173,0.137877,438.257,291.721,0.67447,391.887,291.721,0.545809,438.257,440.105,0.763356,391.887,440.105,0.445827,530.997,588.488,0.691143,484.627,569.94,0.484934
squats_3.mp4,squats_3,unknown,47,0,55.031,149.37,8219.96,0.903261,105.759,79.8538,0.67544,105.759,61.9567,0.697389,105.759,79.8538,0.263021,202.915,61.9567,0.771238,154.337,61.9567,0.165828,348.649,115.648,0.823927,202.915,115.648,0.71764,494.383,205.134,0.862489,300.071,187.237,0.208634,591.539,312.517,0.771602,300.071,258.825,0.140787,445.805,294.62,0.671438,348.649,294.62,0.642759,445.805,437.797,0.779969,445.805,437.797,0.531196,542.961,580.974,0.733646,494.383,580.974,0.471777
squats_3.mp4,squats_3,unknown,48,0,55.031,149.37,8219.96,0.902239,105.759,80.0657,0.635786,105.759,62.1685,0.659433,105.759,62.1685,0.27733,202.915,62.1685,0.756808,154.337,62.1685,0.165404,348.649,115.86,0.79064,202.915,115.86,0.699147,494.383,187.448,0.864248,300.071,187.448,0.200631,591.539,312.728,0.771602,300.071,259.037,0.153278,445.805,312.728,0.683261,348.649,312.728,0.640395,445.805,438.008,0.797795,397.227,455.905,0.536229,542.961,581.186,0.732798,494.383,581.186,0.459772
squats_3.mp4,squats_3,unknown,49,0,52.4104,149.37,7828.54,0.878243,101.888,79.3596,0.696903,101.888,61.4624,0.681382,101.888,61.4624,0.312558,254.909,61.4624,0.778817,152.895,61.4624,0.138847,356.923,115.154,0.824958,203.902,115.154,0.70424,509.943,222.537,0.817258,254.909,186.742,0.221852,560.95,329.919,0.748077,203.902,240.434,0.103196,458.936,294.125,0.639061,356.923,294.125,0.700723,458.936,437.302,0.75699,407.929,437.302,0.497909,560.95,580.479,0.746258,458.936,562.582,0.422968
